year,player_key,full_name,position,hometown_city,hometown_state,committed_school,profile_url_api,profile_lookup_url,profile_lookup_status,profile_resolution_method,height,weight,actual_profile_url
2018,46048682,Maurice Commander,PG,Chicago,IL,Chattanooga,/player/Maurice-Commander-46048682,https://247sports.com/player/maurice-commander-46048682/,404,api_profile_url,'6-0,170,https://247sports.com/player/maurice-commander-46131654/high-school-277796/
